id,name,full_name,owner,description,language,topics,stargazers_count,forks_count,watchers_count,open_issues_count,created_at,updated_at,pushed_at,license,readme,languages_detail,fork,industry_code,industry_name,confidence,reasoning,owner_login
823,repo_823,dev_peru_116/repo_823,{'login': 'dev_peru_116'},A R project for industry Q.,R,"['r', 'peru']",13,1,13,10,2024-11-29T00:00:00Z,2030-08-25T00:00:00Z,2033-08-08T00:00:00Z,,"# Repo 823
A demo project.",{'R': 18128},False,O,Public administration and defense,medium,Synthetic classification.,dev_peru_116
824,repo_824,dev_peru_116/repo_824,{'login': 'dev_peru_116'},A Java project for industry K.,Java,"['java', 'peru']",10,2,10,10,2017-05-12T00:00:00Z,2028-02-27T00:00:00Z,2033-10-03T00:00:00Z,{'name': 'MIT'},"# Repo 824
A demo project.",{'Java': 2040},False,E,Water supply; sewerage,low,Synthetic classification.,dev_peru_116
825,repo_825,dev_peru_116/repo_825,{'login': 'dev_peru_116'},A Python project for industry A.,Python,"['python', 'peru']",9,2,9,0,2022-07-18T00:00:00Z,2024-12-11T00:00:00Z,2027-08-20T00:00:00Z,{'name': 'MIT'},"# Repo 825
A demo project.",{'Python': 46645},False,P,Education,medium,Synthetic classification.,dev_peru_116
826,repo_826,dev_peru_116/repo_826,{'login': 'dev_peru_116'},A Dart project for industry U.,Dart,"['dart', 'peru']",41,3,41,20,2015-11-14T00:00:00Z,2029-01-15T00:00:00Z,2023-05-07T00:00:00Z,{'name': 'MIT'},"# Repo 826
A demo project.",{'Dart': 45014},False,O,Public administration and defense,low,Synthetic classification.,dev_peru_116
827,repo_827,dev_peru_116/repo_827,{'login': 'dev_peru_116'},A JavaScript project for industry M.,JavaScript,"['javascript', 'peru']",2,0,2,19,2019-01-06T00:00:00Z,2027-05-04T00:00:00Z,2024-12-26T00:00:00Z,{'name': 'MIT'},"# Repo 827
A demo project.",{'JavaScript': 46680},False,A,"Agriculture, forestry and fishing",high,Synthetic classification.,dev_peru_116
828,repo_828,dev_peru_117/repo_828,{'login': 'dev_peru_117'},A PHP project for industry O.,PHP,"['php', 'peru']",5,1,5,0,2017-06-26T00:00:00Z,2031-05-02T00:00:00Z,2023-03-23T00:00:00Z,{'name': 'MIT'},"# Repo 828
A demo project.",{'PHP': 45600},False,L,Real estate activities,high,Synthetic classification.,dev_peru_117
829,repo_829,dev_peru_117/repo_829,{'login': 'dev_peru_117'},A JavaScript project for industry U.,JavaScript,"['javascript', 'peru']",36,12,36,9,2024-01-25T00:00:00Z,2031-01-19T00:00:00Z,2025-06-24T00:00:00Z,,"# Repo 829
A demo project.",{'JavaScript': 33362},False,L,Real estate activities,high,Synthetic classification.,dev_peru_117
830,repo_830,dev_peru_117/repo_830,{'login': 'dev_peru_117'},A C++ project for industry T.,C++,"['c++', 'peru']",18,4,18,6,2015-01-30T00:00:00Z,2025-03-14T00:00:00Z,2032-03-17T00:00:00Z,{'name': 'MIT'},"# Repo 830
A demo project.",{'C++': 8270},False,I,Accommodation and food services,low,Synthetic classification.,dev_peru_117
831,repo_831,dev_peru_117/repo_831,{'login': 'dev_peru_117'},A Dart project for industry R.,Dart,"['dart', 'peru']",8,1,8,6,2022-05-26T00:00:00Z,2031-04-15T00:00:00Z,2029-05-06T00:00:00Z,{'name': 'MIT'},"# Repo 831
A demo project.",{'Dart': 40516},False,S,Other service activities,high,Synthetic classification.,dev_peru_117
832,repo_832,dev_peru_117/repo_832,{'login': 'dev_peru_117'},A JavaScript project for industry C.,JavaScript,"['javascript', 'peru']",45,11,45,4,2017-11-29T00:00:00Z,2033-06-20T00:00:00Z,2029-05-23T00:00:00Z,{'name': 'MIT'},"# Repo 832
A demo project.",{'JavaScript': 35280},False,I,Accommodation and food services,high,Synthetic classification.,dev_peru_117
833,repo_833,dev_peru_117/repo_833,{'login': 'dev_peru_117'},A Swift project for industry R.,Swift,"['swift', 'peru']",18,5,18,19,2017-11-01T00:00:00Z,2030-08-20T00:00:00Z,2029-04-13T00:00:00Z,{'name': 'MIT'},"# Repo 833
A demo project.",{'Swift': 1128},False,N,Administrative and support activities,low,Synthetic classification.,dev_peru_117
834,repo_834,dev_peru_117/repo_834,{'login': 'dev_peru_117'},A Ruby project for industry B.,Ruby,"['ruby', 'peru']",4,1,4,10,2019-11-07T00:00:00Z,2032-06-20T00:00:00Z,2027-07-25T00:00:00Z,,"# Repo 834
A demo project.",{'Ruby': 45575},False,Q,Human health and social work,medium,Synthetic classification.,dev_peru_117
835,repo_835,dev_peru_117/repo_835,{'login': 'dev_peru_117'},A Kotlin project for industry B.,Kotlin,"['kotlin', 'peru']",24,4,24,7,2015-07-12T00:00:00Z,2026-02-12T00:00:00Z,2033-04-19T00:00:00Z,,"# Repo 835
A demo project.",{'Kotlin': 30416},False,K,Financial and insurance activities,high,Synthetic classification.,dev_peru_117
836,repo_836,dev_peru_118/repo_836,{'login': 'dev_peru_118'},A Java project for industry S.,Java,"['java', 'peru']",77,12,77,0,2023-04-09T00:00:00Z,2025-07-13T00:00:00Z,2030-09-25T00:00:00Z,,"# Repo 836
A demo project.",{'Java': 5878},False,H,Transportation and storage,high,Synthetic classification.,dev_peru_118
837,repo_837,dev_peru_118/repo_837,{'login': 'dev_peru_118'},A TypeScript project for industry C.,TypeScript,"['typescript', 'peru']",3,0,3,20,2022-01-05T00:00:00Z,2024-02-01T00:00:00Z,2023-04-25T00:00:00Z,,"# Repo 837
A demo project.",{'TypeScript': 2574},False,S,Other service activities,low,Synthetic classification.,dev_peru_118
838,repo_838,dev_peru_118/repo_838,{'login': 'dev_peru_118'},A PHP project for industry H.,PHP,"['php', 'peru']",20,6,20,3,2020-04-23T00:00:00Z,2025-09-03T00:00:00Z,2033-10-02T00:00:00Z,,"# Repo 838
A demo project.",{'PHP': 4567},False,K,Financial and insurance activities,low,Synthetic classification.,dev_peru_118
839,repo_839,dev_peru_118/repo_839,{'login': 'dev_peru_118'},A Rust project for industry C.,Rust,"['rust', 'peru']",23,3,23,19,2021-12-12T00:00:00Z,2027-12-02T00:00:00Z,2031-07-27T00:00:00Z,,"# Repo 839
A demo project.",{'Rust': 30258},False,S,Other service activities,high,Synthetic classification.,dev_peru_118
840,repo_840,dev_peru_118/repo_840,{'login': 'dev_peru_118'},A JavaScript project for industry B.,JavaScript,"['javascript', 'peru']",29,11,29,12,2018-07-07T00:00:00Z,2032-12-24T00:00:00Z,2032-07-04T00:00:00Z,{'name': 'MIT'},"# Repo 840
A demo project.",{'JavaScript': 9358},False,B,Mining and quarrying,medium,Synthetic classification.,dev_peru_118
841,repo_841,dev_peru_118/repo_841,{'login': 'dev_peru_118'},A Python project for industry U.,Python,"['python', 'peru']",1,0,1,13,2015-09-27T00:00:00Z,2024-02-22T00:00:00Z,2030-08-07T00:00:00Z,,"# Repo 841
A demo project.",{'Python': 4421},False,J,Information and communication,medium,Synthetic classification.,dev_peru_118
842,repo_842,dev_peru_118/repo_842,{'login': 'dev_peru_118'},A R project for industry N.,R,"['r', 'peru']",5,0,5,7,2024-09-11T00:00:00Z,2029-09-21T00:00:00Z,2031-10-31T00:00:00Z,{'name': 'MIT'},"# Repo 842
A demo project.",{'R': 1695},False,O,Public administration and defense,medium,Synthetic classification.,dev_peru_118
843,repo_843,dev_peru_119/repo_843,{'login': 'dev_peru_119'},A Rust project for industry T.,Rust,"['rust', 'peru']",46,9,46,19,2016-02-19T00:00:00Z,2026-10-23T00:00:00Z,2030-04-20T00:00:00Z,{'name': 'MIT'},"# Repo 843
A demo project.",{'Rust': 2702},False,O,Public administration and defense,low,Synthetic classification.,dev_peru_119
844,repo_844,dev_peru_119/repo_844,{'login': 'dev_peru_119'},A PHP project for industry D.,PHP,"['php', 'peru']",27,6,27,3,2015-02-20T00:00:00Z,2029-09-03T00:00:00Z,2030-12-31T00:00:00Z,,"# Repo 844
A demo project.",{'PHP': 13688},False,S,Other service activities,high,Synthetic classification.,dev_peru_119
845,repo_845,dev_peru_119/repo_845,{'login': 'dev_peru_119'},A Ruby project for industry L.,Ruby,"['ruby', 'peru']",1,0,1,13,2020-05-25T00:00:00Z,2031-02-16T00:00:00Z,2029-12-18T00:00:00Z,,"# Repo 845
A demo project.",{'Ruby': 16935},False,E,Water supply; sewerage,high,Synthetic classification.,dev_peru_119
846,repo_846,dev_peru_119/repo_846,{'login': 'dev_peru_119'},A Python project for industry S.,Python,"['python', 'peru']",1,0,1,13,2020-10-02T00:00:00Z,2033-10-06T00:00:00Z,2030-04-23T00:00:00Z,{'name': 'MIT'},"# Repo 846
A demo project.",{'Python': 21394},False,S,Other service activities,low,Synthetic classification.,dev_peru_119
847,repo_847,dev_peru_119/repo_847,{'login': 'dev_peru_119'},A Rust project for industry P.,Rust,"['rust', 'peru']",7,0,7,9,2021-10-07T00:00:00Z,2026-11-05T00:00:00Z,2026-04-07T00:00:00Z,,"# Repo 847
A demo project.",{'Rust': 1529},False,Q,Human health and social work,low,Synthetic classification.,dev_peru_119
848,repo_848,dev_peru_119/repo_848,{'login': 'dev_peru_119'},A Ruby project for industry B.,Ruby,"['ruby', 'peru']",0,0,0,7,2020-09-08T00:00:00Z,2032-03-09T00:00:00Z,2032-05-13T00:00:00Z,{'name': 'MIT'},"# Repo 848
A demo project.",{'Ruby': 4578},False,N,Administrative and support activities,medium,Synthetic classification.,dev_peru_119
849,repo_849,dev_peru_119/repo_849,{'login': 'dev_peru_119'},A Java project for industry U.,Java,"['java', 'peru']",49,19,49,6,2023-10-22T00:00:00Z,2023-10-08T00:00:00Z,2026-10-30T00:00:00Z,,"# Repo 849
A demo project.",{'Java': 32177},False,O,Public administration and defense,low,Synthetic classification.,dev_peru_119
850,repo_850,dev_peru_119/repo_850,{'login': 'dev_peru_119'},A C# project for industry S.,C#,"['c#', 'peru']",6,0,6,18,2025-10-19T00:00:00Z,2026-10-06T00:00:00Z,2029-11-28T00:00:00Z,,"# Repo 850
A demo project.",{'C#': 22536},False,F,Construction,high,Synthetic classification.,dev_peru_119
851,repo_851,dev_peru_120/repo_851,{'login': 'dev_peru_120'},A Rust project for industry P.,Rust,"['rust', 'peru']",48,17,48,7,2025-04-26T00:00:00Z,2023-01-16T00:00:00Z,2030-03-01T00:00:00Z,,"# Repo 851
A demo project.",{'Rust': 16091},False,O,Public administration and defense,low,Synthetic classification.,dev_peru_120
852,repo_852,dev_peru_120/repo_852,{'login': 'dev_peru_120'},A Java project for industry K.,Java,"['java', 'peru']",33,4,33,12,2017-04-20T00:00:00Z,2027-06-28T00:00:00Z,2025-01-24T00:00:00Z,{'name': 'MIT'},"# Repo 852
A demo project.",{'Java': 1440},False,L,Real estate activities,high,Synthetic classification.,dev_peru_120
853,repo_853,dev_peru_120/repo_853,{'login': 'dev_peru_120'},A JavaScript project for industry R.,JavaScript,"['javascript', 'peru']",16,2,16,3,2016-08-06T00:00:00Z,2026-04-05T00:00:00Z,2027-12-09T00:00:00Z,,"# Repo 853
A demo project.",{'JavaScript': 39383},False,L,Real estate activities,high,Synthetic classification.,dev_peru_120
854,repo_854,dev_peru_120/repo_854,{'login': 'dev_peru_120'},A Python project for industry J.,Python,"['python', 'peru']",20,2,20,5,2017-06-15T00:00:00Z,2032-12-05T00:00:00Z,2025-12-09T00:00:00Z,{'name': 'MIT'},"# Repo 854
A demo project.",{'Python': 23270},False,R,"Arts, entertainment and recreation",high,Synthetic classification.,dev_peru_120
855,repo_855,dev_peru_120/repo_855,{'login': 'dev_peru_120'},A TypeScript project for industry F.,TypeScript,"['typescript', 'peru']",22,2,22,8,2025-03-19T00:00:00Z,2024-02-19T00:00:00Z,2023-03-27T00:00:00Z,{'name': 'MIT'},"# Repo 855
A demo project.",{'TypeScript': 9994},False,M,"Professional, scientific activities",low,Synthetic classification.,dev_peru_120
856,repo_856,dev_peru_120/repo_856,{'login': 'dev_peru_120'},A Rust project for industry K.,Rust,"['rust', 'peru']",17,6,17,6,2018-06-03T00:00:00Z,2028-02-12T00:00:00Z,2025-09-10T00:00:00Z,,"# Repo 856
A demo project.",{'Rust': 25402},False,F,Construction,low,Synthetic classification.,dev_peru_120
857,repo_857,dev_peru_120/repo_857,{'login': 'dev_peru_120'},A Rust project for industry N.,Rust,"['rust', 'peru']",3,1,3,2,2016-04-30T00:00:00Z,2024-08-14T00:00:00Z,2032-11-24T00:00:00Z,{'name': 'MIT'},"# Repo 857
A demo project.",{'Rust': 13428},False,G,Wholesale and retail trade,low,Synthetic classification.,dev_peru_120
858,repo_858,dev_peru_120/repo_858,{'login': 'dev_peru_120'},A R project for industry K.,R,"['r', 'peru']",16,4,16,19,2019-10-26T00:00:00Z,2030-02-18T00:00:00Z,2025-09-28T00:00:00Z,{'name': 'MIT'},"# Repo 858
A demo project.",{'R': 41372},False,S,Other service activities,high,Synthetic classification.,dev_peru_120
859,repo_859,dev_peru_121/repo_859,{'login': 'dev_peru_121'},A C++ project for industry K.,C++,"['c++', 'peru']",5,1,5,7,2015-08-07T00:00:00Z,2030-01-22T00:00:00Z,2031-12-03T00:00:00Z,,"# Repo 859
A demo project.",{'C++': 9287},False,Q,Human health and social work,low,Synthetic classification.,dev_peru_121
860,repo_860,dev_peru_121/repo_860,{'login': 'dev_peru_121'},A Kotlin project for industry C.,Kotlin,"['kotlin', 'peru']",4,0,4,15,2023-11-14T00:00:00Z,2030-06-10T00:00:00Z,2029-11-23T00:00:00Z,,"# Repo 860
A demo project.",{'Kotlin': 34332},False,M,"Professional, scientific activities",low,Synthetic classification.,dev_peru_121
861,repo_861,dev_peru_121/repo_861,{'login': 'dev_peru_121'},A Rust project for industry P.,Rust,"['rust', 'peru']",10,2,10,16,2020-03-16T00:00:00Z,2025-01-03T00:00:00Z,2026-08-11T00:00:00Z,{'name': 'MIT'},"# Repo 861
A demo project.",{'Rust': 35437},False,P,Education,low,Synthetic classification.,dev_peru_121
862,repo_862,dev_peru_121/repo_862,{'login': 'dev_peru_121'},A Kotlin project for industry S.,Kotlin,"['kotlin', 'peru']",25,5,25,12,2022-02-26T00:00:00Z,2033-05-01T00:00:00Z,2031-11-13T00:00:00Z,{'name': 'MIT'},"# Repo 862
A demo project.",{'Kotlin': 3398},False,G,Wholesale and retail trade,high,Synthetic classification.,dev_peru_121
863,repo_863,dev_peru_121/repo_863,{'login': 'dev_peru_121'},A Java project for industry H.,Java,"['java', 'peru']",4,0,4,12,2017-06-14T00:00:00Z,2026-06-07T00:00:00Z,2027-10-07T00:00:00Z,{'name': 'MIT'},"# Repo 863
A demo project.",{'Java': 38445},False,F,Construction,medium,Synthetic classification.,dev_peru_121
864,repo_864,dev_peru_121/repo_864,{'login': 'dev_peru_121'},A C++ project for industry E.,C++,"['c++', 'peru']",0,0,0,2,2018-04-23T00:00:00Z,2027-12-26T00:00:00Z,2028-10-26T00:00:00Z,,"# Repo 864
A demo project.",{'C++': 39270},False,B,Mining and quarrying,medium,Synthetic classification.,dev_peru_121
865,repo_865,dev_peru_121/repo_865,{'login': 'dev_peru_121'},A Dart project for industry N.,Dart,"['dart', 'peru']",104,27,104,14,2020-03-30T00:00:00Z,2027-11-07T00:00:00Z,2027-08-03T00:00:00Z,,"# Repo 865
A demo project.",{'Dart': 33606},False,K,Financial and insurance activities,medium,Synthetic classification.,dev_peru_121
866,repo_866,dev_peru_121/repo_866,{'login': 'dev_peru_121'},A R project for industry O.,R,"['r', 'peru']",40,2,40,7,2017-12-23T00:00:00Z,2030-03-28T00:00:00Z,2023-11-07T00:00:00Z,,"# Repo 866
A demo project.",{'R': 6401},False,J,Information and communication,low,Synthetic classification.,dev_peru_121
867,repo_867,dev_peru_121/repo_867,{'login': 'dev_peru_121'},A Dart project for industry C.,Dart,"['dart', 'peru']",2,0,2,8,2025-05-23T00:00:00Z,2025-07-21T00:00:00Z,2024-02-08T00:00:00Z,,"# Repo 867
A demo project.",{'Dart': 24608},False,B,Mining and quarrying,low,Synthetic classification.,dev_peru_121
868,repo_868,dev_peru_122/repo_868,{'login': 'dev_peru_122'},A PHP project for industry K.,PHP,"['php', 'peru']",30,3,30,8,2018-05-24T00:00:00Z,2031-05-11T00:00:00Z,2032-02-23T00:00:00Z,{'name': 'MIT'},"# Repo 868
A demo project.",{'PHP': 18987},False,G,Wholesale and retail trade,low,Synthetic classification.,dev_peru_122
869,repo_869,dev_peru_122/repo_869,{'login': 'dev_peru_122'},A Go project for industry R.,Go,"['go', 'peru']",10,3,10,8,2015-02-04T00:00:00Z,2031-08-21T00:00:00Z,2026-05-11T00:00:00Z,,"# Repo 869
A demo project.",{'Go': 23716},False,M,"Professional, scientific activities",medium,Synthetic classification.,dev_peru_122
870,repo_870,dev_peru_122/repo_870,{'login': 'dev_peru_122'},A Swift project for industry U.,Swift,"['swift', 'peru']",4,1,4,0,2020-04-17T00:00:00Z,2030-05-03T00:00:00Z,2028-09-30T00:00:00Z,{'name': 'MIT'},"# Repo 870
A demo project.",{'Swift': 10783},False,M,"Professional, scientific activities",high,Synthetic classification.,dev_peru_122
871,repo_871,dev_peru_122/repo_871,{'login': 'dev_peru_122'},A Java project for industry G.,Java,"['java', 'peru']",7,2,7,15,2017-08-15T00:00:00Z,2028-10-13T00:00:00Z,2029-08-01T00:00:00Z,{'name': 'MIT'},"# Repo 871
A demo project.",{'Java': 31719},False,O,Public administration and defense,medium,Synthetic classification.,dev_peru_122
872,repo_872,dev_peru_123/repo_872,{'login': 'dev_peru_123'},A PHP project for industry N.,PHP,"['php', 'peru']",15,5,15,13,2017-05-08T00:00:00Z,2027-12-02T00:00:00Z,2028-01-18T00:00:00Z,{'name': 'MIT'},"# Repo 872
A demo project.",{'PHP': 2972},False,L,Real estate activities,high,Synthetic classification.,dev_peru_123
873,repo_873,dev_peru_123/repo_873,{'login': 'dev_peru_123'},A Go project for industry J.,Go,"['go', 'peru']",2,0,2,0,2020-08-09T00:00:00Z,2032-02-02T00:00:00Z,2030-05-22T00:00:00Z,{'name': 'MIT'},"# Repo 873
A demo project.",{'Go': 23270},False,H,Transportation and storage,medium,Synthetic classification.,dev_peru_123
874,repo_874,dev_peru_124/repo_874,{'login': 'dev_peru_124'},A Ruby project for industry R.,Ruby,"['ruby', 'peru']",23,7,23,9,2018-08-28T00:00:00Z,2029-08-01T00:00:00Z,2023-04-06T00:00:00Z,{'name': 'MIT'},"# Repo 874
A demo project.",{'Ruby': 3110},False,E,Water supply; sewerage,high,Synthetic classification.,dev_peru_124
875,repo_875,dev_peru_124/repo_875,{'login': 'dev_peru_124'},A PHP project for industry T.,PHP,"['php', 'peru']",4,0,4,19,2021-06-08T00:00:00Z,2032-09-21T00:00:00Z,2027-05-21T00:00:00Z,{'name': 'MIT'},"# Repo 875
A demo project.",{'PHP': 14382},False,M,"Professional, scientific activities",high,Synthetic classification.,dev_peru_124
876,repo_876,dev_peru_124/repo_876,{'login': 'dev_peru_124'},A Dart project for industry P.,Dart,"['dart', 'peru']",34,6,34,3,2018-09-08T00:00:00Z,2029-05-21T00:00:00Z,2033-10-15T00:00:00Z,,"# Repo 876
A demo project.",{'Dart': 20965},False,C,Manufacturing,high,Synthetic classification.,dev_peru_124
877,repo_877,dev_peru_124/repo_877,{'login': 'dev_peru_124'},A JavaScript project for industry F.,JavaScript,"['javascript', 'peru']",16,4,16,1,2024-04-08T00:00:00Z,2030-09-23T00:00:00Z,2029-10-07T00:00:00Z,,"# Repo 877
A demo project.",{'JavaScript': 13235},False,G,Wholesale and retail trade,high,Synthetic classification.,dev_peru_124
878,repo_878,dev_peru_124/repo_878,{'login': 'dev_peru_124'},A R project for industry H.,R,"['r', 'peru']",7,1,7,9,2022-05-25T00:00:00Z,2028-11-17T00:00:00Z,2023-10-14T00:00:00Z,,"# Repo 878
A demo project.",{'R': 25159},False,Q,Human health and social work,high,Synthetic classification.,dev_peru_124
879,repo_879,dev_peru_124/repo_879,{'login': 'dev_peru_124'},A TypeScript project for industry N.,TypeScript,"['typescript', 'peru']",66,10,66,12,2016-10-05T00:00:00Z,2024-03-29T00:00:00Z,2024-06-12T00:00:00Z,{'name': 'MIT'},"# Repo 879
A demo project.",{'TypeScript': 32342},False,C,Manufacturing,medium,Synthetic classification.,dev_peru_124
880,repo_880,dev_peru_124/repo_880,{'login': 'dev_peru_124'},A Swift project for industry G.,Swift,"['swift', 'peru']",45,5,45,9,2019-11-06T00:00:00Z,2032-03-04T00:00:00Z,2030-12-16T00:00:00Z,{'name': 'MIT'},"# Repo 880
A demo project.",{'Swift': 11405},False,T,Activities of households,low,Synthetic classification.,dev_peru_124
881,repo_881,dev_peru_125/repo_881,{'login': 'dev_peru_125'},A Go project for industry O.,Go,"['go', 'peru']",63,7,63,8,2017-04-06T00:00:00Z,2023-01-31T00:00:00Z,2024-08-07T00:00:00Z,,"# Repo 881
A demo project.",{'Go': 27164},False,T,Activities of households,high,Synthetic classification.,dev_peru_125
882,repo_882,dev_peru_125/repo_882,{'login': 'dev_peru_125'},A Dart project for industry S.,Dart,"['dart', 'peru']",80,13,80,15,2020-02-28T00:00:00Z,2028-03-10T00:00:00Z,2029-06-17T00:00:00Z,,"# Repo 882
A demo project.",{'Dart': 6970},False,J,Information and communication,low,Synthetic classification.,dev_peru_125
